id,claim_id,claim,claimant,evidence,factcheck_verdict,is_gold,relevant,evidence_stance,fc_source
srilankafactcrescendo_66_ret_b1_gn,srilankafactcrescendo_66,Biden going to declare and activate the Selective Service Act and begins drafting 20 years old to war!!,Social Media Users,"A Twitter video claims to show Biden announcing a national draft. The video opens with President Joe Biden allegedly announcing the activation of the Selective Service Act and then switches to Jack Posobiec, a far-right commentator, commenting on the clip. [...] The video was also posted by The Post Millennial in a tweet. ""AI imagines what would happen if Biden declares and activates the Selective Service Act and begins drafting 20 years old to war,"" its caption reads. AI imagines what would happen if Biden declares and activates the Selective Service Act and begins drafting 20 years old to war pic.twitter.com/896Htrtteu — The Post Millennial (@TPostMillennial) February 27, 2023",False,False,True,insufficient-refutes,srilankafactcrescendo
srilankafactcrescendo_66_ret_b4_gn,srilankafactcrescendo_66,Biden going to declare and activate the Selective Service Act and begins drafting 20 years old to war!!,Social Media Users,"The Facebook video appears to show Biden mid-sentence, saying, ""invoke the Selective Service Act, as is my authority as president."" He continues, ""Remember, you’re not sending your sons and daughters to war. You’re sending them to freedom."" Text overlaid on the video reads, ""NO WAY The draft."" This is not genuine footage of Biden, however. The video was originally posted to X, the platform formerly known as Twitter, by The Post Millennial. Its caption reads, ""AI imagines what would happen if Biden declares and activates the Selective Service Act and begins drafting 20 years old to war."" AI imagines what would happen if Biden declares and activates the Selective Service Act and begins drafting 20 years old to war pic.twitter.com/896Htrtteu — The Post Millennial (@TPostMillennial) February 27, 2023",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_66_ret_bn_g12,srilankafactcrescendo_66,Biden going to declare and activate the Selective Service Act and begins drafting 20 years old to war!!,Social Media Users,"In this clip, Biden seemingly announces that he is reinstating the military draft for both men and women in order to help Ukraine's military. [...] ""AI imagines what would happen if Biden declares and activates the Selective Service Act and begins drafting 20 years old to war,"" the caption said. [...] Furthermore, the contents of the speech are both inaccurate and misleading. First, the fake Biden suggests that he can invoke the Selective Service Act under his presidential authority.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_66_ret_bn_g6,srilankafactcrescendo_66,Biden going to declare and activate the Selective Service Act and begins drafting 20 years old to war!!,Social Media Users,"Jack Posobiec, a right-wing activist known for promoting the Pizzagate conspiracy theory, recently created a fake video of President Biden announcing a draft to send American soldiers to Ukraine. AI imagines what would happen if Biden declares and activates the Selective Service Act and begins drafting 20 years old to war pic.twitter.com/896Htrtteu — The Post Millennial (@TPostMillennial) February 27, 2023",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_67,srilankafactcrescendo_67,Canada Has Banned RSS !,Social Media Users,Fact crescendo found that the claim made along the video is False. Canada has not banned RSS. The viral video shows the CEO of the National Council for Canadian Muslims making some demands. He has no connection to the Canadian government.,False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_67_ret_b1_gn,srilankafactcrescendo_67,Canada Has Banned RSS !,Social Media Users,"Amid the ongoing diplomatic rift, a video is going viral on social media with the claim that the Canadian government has banned Rashtriya Swayamsevak Sangh (RSS), a Hindu nationalist outfit and the parent organization of India's reigning Bharatiya Janata Party (BJP). In the video going viral, a man is seen presenting his case for four points of action, the last of which demands an immediate ban on RSS and removal of its agents from Canada under the provisions listed in the country's criminal code. While sharing this video on X (formerly Twitter) and Facebook, social media users have claimed that the Canadian government has issued an order to ban RSS with immediate effect and the agents of the organization to leave Canada (see archive versions here, here, here, here and here). [...] The claim that the Canadian government has banned RSS is false because Canada has not issued such an order. The person seen in the viral video is not a Canadian official but the CEO of a non-profit organization named NCCM. Therefore, we mark the viral claim false.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_67_ret_b4_gn,srilankafactcrescendo_67,Canada Has Banned RSS !,Social Media Users,"Canada has not banned RSS – viral claim is false [...] A video of a person sharing the demand to ban RSS with the media is going viral. The words written on the viral video is Canada bans RSS with immediate effect and also remove it agents from Canada and he says, ""Together with the WSO, we today demand the immediate ban of the RSS organization and the expulsion of its activists from Canada subject to criminal prosecution.""The video is being circulated with the caption, ""Canada bans Rss in CANADA and removed all ties with INDIA. #viral video #indvscanada #khalistan #rss"" [...] Fact crescendo found that the claim made along the video is False. Canada has not banned RSS. The viral video shows the CEO of the National Council for Canadian Muslims making some demands. He has no connection to the Canadian government.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_67_ret_b5_gn,srilankafactcrescendo_67,Canada Has Banned RSS !,Social Media Users,"Amid the diplomatic tension between Canada and India after the row over the killing Hardeep Singh Nijjar, a Pro-Khalistani leader in Canada, a video has gone viral on social media claiming that the Canadian government has banned the Rashtriya Swayam Sevak Sangh (RSS), a right-wing organisation in India. [...] A general search on Google revealed no such statement by the Canadian government to the effect that the RSS was banned in Canada. So, the claim that the Canadian government has banned the RSS is false. Claim: Canadian Government has banned RSS.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_67_ret_b6_gn,srilankafactcrescendo_67,Canada Has Banned RSS !,Social Media Users,"Canadian government has banned RSS and has issued orders to its workers to leave Canada. pic.twitter.com/A0iOWIaxtW— Ashfaq Hassan (@BrigAshfaqHasan) September 23, 2023 [...] ""This is called Nation State. Canadian government has banned RSS and has issued orders to its workers to leave Canada,"" the X video’s caption purports. The video has been viewed over 5,000 times. The video purports to show a Canadian government official discussing the ban. [...] Likewise, Check Your Fact found no credible news reports suggesting the Canadian government had banned RSS and issued orders to its workers to leave Canada. Canadian Prime Minister Justin Trudeau also has not publicly announced the purported ban via his website or verified social media accounts.",False,False,True,refutes,srilankafactcrescendo
srilankafactcrescendo_68,srilankafactcrescendo_68,Sri Lankan Government Distributing Free Solar Panels To The General Public !!,Social Media Users,The claim that the Sri Lankan government currently distributes free solar panels to the general public is false. Individuals should exercise caution and verify the authenticity of such claims before sharing them on social media platforms.,False,True,True,refutes,srilankafactcrescendo
srilankafactcrescendo_68_ret_b16_gn,srilankafactcrescendo_68,Sri Lankan Government Distributing Free Solar Panels To The General Public !!,Social Media Users,"Soorya Bala Sangramaya is one of the most popular programs the Sri Lankan government launched to promote solar energy in Sri Lanka. This program introduces three types of methods to capture solar energy and convert it into electricity: on-grid, off-grid, and hybrid systems. And also this project includes three payment schemes named net metering, net plus, and net accounting schemes. [...] As a way to lessen its dependence on non-renewable energy sources, Sri Lanka has been gradually introducing solar energy. Due to the nation's rapid industrialization and urbanization, energy demand has increased, and the government has taken measures to satisfy this demand sustainably. The Sri Lankan government has set a goal of achieving 80% renewable energy generation by 2030 by utilizing solar panels and other renewable energy sources [1]. Sri Lanka has put in place a net metering scheme that allows people to install solar panels and sell any extra electricity they produce back to the national grid in order to encourage the use of solar energy. This method promotes the use of green energy, reduces electricity costs, and adds to the nation's energy supply. [...] However, implementing solar panels in Sri Lanka faces several barriers and challenges, such as high initial costs, payback period time, and more government support. To overcome these challenges, we recommended that the government reduce taxes, provide solar panel installation loans, and continue supporting initiatives such as the Soorya Bala Sangramaya.",False,False,True,insufficient-supports,srilankafactcrescendo
srilankafactcrescendo_68_ret_b2_gn,srilankafactcrescendo_68,Sri Lankan Government Distributing Free Solar Panels To The General Public !!,Social Media Users,"COLOMBO (News 1st): The Ministry of Power has planned to provide free solar panels to low-income earners. [...] ""Moreover, around Rs. 1500 will be paid to those who receive the 5W solar panels. They could earn around Rs. 10,000 after about 10-years,"" Minister Lokuge added. [...] ""The programme will be initially launched with solar panels installed at one house per Grama Niladhari Division, meaning 14,000 houses will receive free solar panels under the initial stage of the programme,"" Minister Gamini Lokuge said.",False,False,True,insufficient-supports,srilankafactcrescendo
